year,NDVI,EVI,NDWI,district
2018,0.45557515036425006,1.475501674656071,0.09448651226124298,Jabalpur
2019,0.4727994995913846,3.1782570983690386,0.10718492376732254,Jabalpur
2020,0.4617077514828827,0.502016837026222,0.08971940197732288,Jabalpur
2021,0.39049721179170954,0.39182220750057156,0.0836670086201339,Jabalpur
2022,0.2990529723904526,-0.01583408948318916,0.07025729680488783,Jabalpur
