year,NDVI,EVI,NDWI,district
2018,0.42510756559936935,-0.1505435657039686,0.07786889332129511,Neemuch
2019,0.3889244711574238,0.8523801546994891,0.036646376464933225,Neemuch
2020,0.35202254695315455,0.41514800009844005,-0.005822720115629225,Neemuch
2021,0.37886830168217006,4.511999126074341,0.06282317881348241,Neemuch
2022,0.28119671153064896,1.0056827764662732,0.027600449613898532,Neemuch
