year,NDVI,EVI,NDWI,district
2018,0.5661927249167186,-1.5688142456576073,0.20847118756759714,Vidisha
2019,0.5344733282951462,0.8316706031876392,0.163254045896082,Vidisha
2020,0.4994036143614412,0.45630784757760495,0.13154952225485633,Vidisha
2021,0.4385249637927685,-0.8053478326023998,0.1306445559736084,Vidisha
2022,0.33026612625060525,0.3454731477815494,0.10173639391163404,Vidisha
