year,NDVI,EVI,NDWI,district
2018,0.44619460993177945,0.3163766101910835,0.09133428088462389,Raisen
2019,0.4770071622394374,3.0907918271894026,0.08944160016216605,Raisen
2020,0.4375900826833773,0.3629646314364516,0.05510398947799405,Raisen
2021,0.3957902467499483,0.7066011840778876,0.07137258372973491,Raisen
2022,0.295733712295453,-0.1925145242091316,0.06171838944109598,Raisen
