year,NDVI,EVI,NDWI,district
2018,0.4284545772527843,0.27922421124550695,0.0317614512615765,Katni
2019,0.4888693594482514,-0.5456563416397808,0.08175302662719955,Katni
2020,0.4413469028459565,0.3942647543833683,0.03295198214071083,Katni
2021,0.37497209889913496,-0.49681588708079816,0.03913387080028386,Katni
2022,0.2971657692643214,0.8627365749965652,0.04230029536499694,Katni
