year,NDVI,EVI,NDWI,district
2018,0.39732988916857614,4.328576275469871,0.10196206176483924,Dhar
2019,0.4498877099837853,-14.41279751882017,0.10590052305521842,Dhar
2020,0.42085276287249285,0.3205812465407259,0.08070054434703784,Dhar
2021,0.3778167407840825,2.8841288977978654,0.09344292398498483,Dhar
2022,0.2947006553438626,1.6928765299525983,0.07755845588071643,Dhar
