year,NDVI,EVI,NDWI,district
2018,0.4067782099027417,0.2829984240433069,-0.00954949223216588,Sheopur
2019,0.41334682676699314,0.44445245658046234,-0.03695073036455469,Sheopur
2020,0.3467924743983439,4.833311091310385,-0.05663533956873095,Sheopur
2021,0.38533697362522373,0.8886530468840924,0.018531138435195445,Sheopur
2022,0.28609827338909005,-0.3347692005420729,-0.0023403155673677677,Sheopur
