year,NDVI,EVI,NDWI,district
2018,0.5710563762327749,0.4319449197701802,0.21304215851217695,Harda
2019,0.5444515566872765,0.5885788721580874,0.16398652403466726,Harda
2020,0.47972647594500634,-0.6121081452613574,0.09893564812210599,Harda
2021,0.4443043088028584,0.6098175648461639,0.11068823526155049,Harda
2022,0.3202273773033762,-5.290678631735962,0.08839241724741805,Harda
