year,NDVI,EVI,NDWI,district
2018,0.3173697583876239,0.31107194816950184,0.06664883735414985,EastNimar
2019,0.36983178232220015,-0.1485604193419564,0.07535554764483791,EastNimar
2020,0.31811455185504833,0.15204988622130539,0.02871442712289027,EastNimar
2021,0.31467704757375187,0.23581451651453336,0.05490764169982618,EastNimar
2022,0.24344119160378766,0.02933406162489306,0.036387562459304135,EastNimar
