year,NDVI,EVI,NDWI,district
2018,0.4903133642382167,-0.6462727090242876,0.13173122283151617,Guna
2019,0.4768279741064544,-0.4905924306620697,0.08885062301764227,Guna
2020,0.4542442563974381,0.11581086994458294,0.07101690096988383,Guna
2021,0.409725217604011,0.3665091261824436,0.09673422813540106,Guna
2022,0.304989359146845,0.23457008992119213,0.06594065396139476,Guna
