year,NDVI,EVI,NDWI,district
2018,0.4941130665467058,3.3507718243529294,0.17324781941893255,Ratlam
2019,0.4530851093649797,0.3155324605056905,0.12352726150406894,Ratlam
2020,0.4641337037446643,0.3173055278667766,0.11053714737372061,Ratlam
2021,0.4103292129668213,-0.6343305092984713,0.1131236768802475,Ratlam
2022,0.31573758821144515,1.1291813707207068,0.10159236349075074,Ratlam
