year,NDVI,EVI,NDWI,district
2018,0.3852964984523099,0.2833004784799396,-0.02663764397456043,Panna
2019,0.44835381067868346,0.35547093663091917,-0.0031023859708733605,Panna
2020,0.4033810887670479,-0.11538726977621075,-0.03642374565648664,Panna
2021,0.3635240578158328,-0.8453013106679504,-0.009591197341397174,Panna
2022,0.28248540661213395,-0.5555654058013704,0.005082770378724054,Panna
