year,NDVI,EVI,NDWI,district
2018,0.28859055258840083,0.1928981487341333,-0.00016402781656881164,Barwani
2019,0.369699770233666,-0.2350265929252366,0.01347430819130367,Barwani
2020,0.3396750002410459,0.26664884730507077,-0.017235940566705184,Barwani
2021,0.28977205614757,-0.33718729111025925,0.00795513441150152,Barwani
2022,0.23588472369548383,0.5062832456731238,0.004145563788467281,Barwani
