year,NDVI,EVI,NDWI,district
2018,0.36821142327258627,0.2493731683764018,0.00664700598031405,Rewa
2019,0.43648099693935033,-20.801161288724973,0.04316295642776009,Rewa
2020,0.3895185246870183,0.3492995161310258,0.007619742963768441,Rewa
2021,0.3470026994900537,1.9572266571975603,0.014566739305212248,Rewa
2022,0.27629221687011796,0.1676241866135291,0.019271091641884376,Rewa
