year,NDVI,EVI,NDWI,district
2018,0.4281496024165104,1.253689656714941,0.10155441202006577,Dewas
2019,0.5219508184773309,1.299460126092088,0.13710269295405267,Dewas
2020,0.4660698900492336,0.5346554942275135,0.07799318285530606,Dewas
2021,0.41193244900770715,1.9830933532604722,0.09742893998278479,Dewas
2022,0.32758872893991436,0.2296841973341298,0.09388849581770745,Dewas
