year,NDVI,EVI,NDWI,district
2018,0.46106130727591405,1.6121289992042565,0.10684679882556,Tikamgarh
2019,0.47349896039414724,-1.1539710215635641,0.07888450851751118,Tikamgarh
2020,0.427934395812587,-0.07979107115864759,0.03701294063550011,Tikamgarh
2021,0.3688978804020826,0.2933838588386443,0.049168918648986495,Tikamgarh
2022,0.30785863143729353,0.44543718136680394,0.048415101566151246,Tikamgarh
