year,NDVI,EVI,NDWI,district
2018,0.5038983513426336,-0.24500490652599136,0.14745724098718377,Ashoknagar
2019,0.49999964742698,1.0963595213646495,0.11143664248978247,Ashoknagar
2020,0.46456478489270847,0.36577877875314513,0.08447887563577142,Ashoknagar
2021,0.4089378654103803,-0.3220530732359036,0.11473667860910106,Ashoknagar
2022,0.3120726554331833,-0.7786864087557658,0.07737324843007921,Ashoknagar
