year,NDVI,EVI,NDWI,district
2018,0.47535838498906174,0.3149328880442874,0.023514099722151106,Balaghat
2019,0.5575738481851362,-0.09027487192935345,0.0901444740118766,Balaghat
2020,0.537548625516046,0.29876643826495053,0.048036884257282114,Balaghat
2021,0.44762866386041306,-0.5433815825425417,0.03865137299341464,Balaghat
2022,0.31724202618990843,0.32023953969928365,0.03976960259099003,Balaghat
