year,NDVI,EVI,NDWI,district
2018,0.49209195023774494,-1.3582547215000882,0.16245882891985147,Sehore
2019,0.5309539773010891,-1.4771762273184832,0.16142435696464885,Sehore
2020,0.4676082827760296,1.4082271793467676,0.0987882090202885,Sehore
2021,0.42497790437456157,-3.0327450759132097,0.1161959186714301,Sehore
2022,0.3242456455045454,0.6560158421853772,0.10118385572391286,Sehore
