year,NDVI,EVI,NDWI,district
2018,0.5133800558136672,0.09361906294910846,0.236111418311241,Bhind
2019,0.5402409457428282,-1.0465313675018062,0.19422902236099254,Bhind
2020,0.4521373177025581,0.9041378985152936,0.13855339420371632,Bhind
2021,0.43252002429820263,0.11432360487768714,0.16768708971008367,Bhind
2022,0.3328478111723996,0.39112462304380163,0.11339305568526348,Bhind
