year,NDVI,EVI,NDWI,district
2018,0.3384222463451999,1.0128470217208694,0.004378359239192193,Jhabua
2019,0.39761780704825583,10.039994416935667,0.01687647825759442,Jhabua
2020,0.384163269767656,1.4447985549704427,-0.008244203404878796,Jhabua
2021,0.36334317304791347,1.3982497741704996,0.02677663126618601,Jhabua
2022,0.2590794254316516,0.6647192190486517,0.011873128681874926,Jhabua
