year,NDVI,EVI,NDWI,district
2018,0.35647141462788656,-0.3055218480378393,-0.03450644668184918,Betul
2019,0.4744646719483555,-0.5561774946171919,0.039237092420047893,Betul
2020,0.43982421621827866,0.8467336830628678,-0.009535619193923001,Betul
2021,0.3972107870680586,0.29512266450996744,0.024796765998227374,Betul
2022,0.2809628107261923,1.0426452982554162,0.015897937650035953,Betul
