Year,Season,Area,Production,Crop_yield,crop_type,district,year,T2M_MAX,T2M,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,NDVI,EVI,NDWI
2021,Rabi,69,61,0.88,Linseed,Katni,2021.0,27.52825000000001,18.92558333333333,12.216666666666663,29.4,15.401166666666663,0.3749720988991349,-0.4968158870807981,0.0391338708002838
2022,Rabi,182,157,0.86,Linseed,Katni,2022.0,26.05049999999999,17.273916666666672,10.554166666666664,74.63000000000001,15.003833333333334,0.2971657692643214,0.8627365749965652,0.0423002953649969
2018,Rabi,4,2,0.5,Linseed,Katni,2018.0,29.12457627118644,19.831186440677968,12.472203389830504,21.92,17.262203389830503,0.4284545772527843,0.2792242112455069,0.0317614512615765
2019,Rabi,14,6,0.43,Linseed,Katni,2019.0,27.47091666666667,18.20258333333333,11.203749999999996,36.20000000000001,15.744583333333331,0.4888693594482514,-0.5456563416397808,0.0817530266271995
2020,Rabi,2164,1406,0.65,Linseed,Mandla,2020.0,24.560495867768587,16.938181818181814,10.87735537190082,125.20000000000005,14.98338842975207,0.4559334333346146,0.2389415105451151,0.0213315523954027
2021,Rabi,2139,1155,0.54,Linseed,Mandla,2021.0,27.496666666666638,18.956000000000003,12.276833333333332,42.67,16.01791666666666,0.38412432305789,1.1105103259352735,0.0218248963513387
2022,Rabi,2242,1480,0.66,Linseed,Mandla,2022.0,26.00975,17.789499999999993,11.295333333333334,108.43000000000004,15.377416666666663,0.2741810595028449,0.3281291663362733,0.0251668615629139
2018,Rabi,8893,7595,0.85,Linseed,Mandla,2018.0,29.265932203389838,19.90627118644067,12.572711864406775,30.86,17.70915254237288,0.3845995995029139,1.1244260241566368,-0.0090265507550999
2019,Rabi,12088,11438,0.95,Linseed,Mandla,2019.0,27.971833333333333,18.761000000000003,11.656666666666668,62.03,15.938833333333337,0.4730112740628962,2.168732943898466,0.053665927317639
2020,Rabi,7625,8235,1.08,Linseed,Mandsaur,2020.0,25.143801652892567,17.358099173553715,11.146363636363636,18.379999999999995,14.77330578512396,0.3617353216325011,1.3675297184643955,0.1138274019914094
2021,Rabi,18253,16245,0.89,Linseed,Mandsaur,2021.0,29.008749999999985,19.84058333333333,12.569000000000006,26.67,15.22958333333334,0.3825571563734379,0.0512053828196401,0.1601215539391332
2022,Rabi,31665,25332,0.8,Linseed,Mandsaur,2022.0,25.949,17.752,11.065750000000005,46.53,14.947583333333338,0.290577366423881,0.2111544829961568,0.1059012425725015
2019,Rabi,1,2,2.0,Linseed,Mandsaur,2019.0,28.227250000000016,18.686916666666665,10.889749999999996,5.68,15.983416666666663,0.3884041877442985,1.0257331958973874,0.1644831984842583
2020,Rabi,2999,2400,0.8,Linseed,Neemuch,2020.0,24.23644628099173,16.956033057851243,11.076942148760336,21.680000000000003,14.77330578512396,0.3520225469531545,0.41514800009844,-0.0058227201156292
2021,Rabi,6128,5270,0.86,Linseed,Neemuch,2021.0,28.04591666666668,19.244,12.291666666666666,24.84,15.22958333333334,0.37886830168217,4.511999126074341,0.0628231788134824
2022,Rabi,9281,7193,0.78,Linseed,Neemuch,2022.0,24.7725,17.186333333333337,10.910249999999992,77.02000000000001,14.947583333333338,0.2811967115306489,1.0056827764662732,0.0276004496138985
2020,Rabi,64,55,0.86,Linseed,Panna,2020.0,22.801322314049585,15.950661157024792,10.46752066115702,60.61999999999998,14.24090909090909,0.4033810887670479,-0.1153872697762107,-0.0364237456564866
2021,Rabi,23,12,0.52,Linseed,Panna,2021.0,27.03383333333334,18.753833333333333,11.720666666666668,27.52,14.93525,0.3635240578158328,-0.8453013106679504,-0.0095911973413971
2022,Rabi,59,41,0.69,Linseed,Panna,2022.0,24.47433333333333,16.388166666666667,9.99016666666666,78.97000000000001,14.62883333333333,0.2824854066121339,-0.5555654058013704,0.005082770378724
2018,Rabi,54,39,0.72,Linseed,Panna,2018.0,28.83203389830509,19.737796610169497,12.05186440677966,14.81,16.784237288135596,0.3852964984523099,0.2833004784799396,-0.0266376439745604
2019,Rabi,141,156,1.11,Linseed,Panna,2019.0,26.21816666666667,17.48116666666667,10.690583333333334,19.56,15.304499999999994,0.4483538106786834,0.3554709366309191,-0.0031023859708733
2020,Rabi,14,17,1.21,Linseed,Raisen,2020.0,24.97123966942149,17.089421487603303,10.754049586776862,26.489999999999995,14.946942148760328,0.4375900826833773,0.3629646314364516,0.055103989477994
2021,Rabi,14,10,0.71,Linseed,Raisen,2021.0,28.465916666666672,19.363916666666658,12.068666666666672,29.74000000000001,15.63225,0.3957902467499483,0.7066011840778876,0.0713725837297349
2022,Rabi,1,1,1.0,Linseed,Raisen,2022.0,26.00200000000001,17.47066666666667,10.45716666666667,47.1,15.444583333333336,0.295733712295453,-0.1925145242091316,0.0617183894410959
2018,Rabi,4,4,1.0,Linseed,Raisen,2018.0,29.774745762711863,20.393389830508465,12.281016949152544,9.8,17.468474576271188,0.4461946099317794,0.3163766101910835,0.0913342808846238
2019,Rabi,13,14,1.08,Linseed,Raisen,2019.0,28.32475,18.585666666666665,10.692250000000003,3.96,16.1295,0.4770071622394374,3.0907918271894026,0.089441600162166
2020,Rabi,15,14,0.93,Linseed,Rajgarh,2020.0,25.18049586776859,17.4204132231405,11.115785123966948,26.15,15.036611570247931,0.468428239552904,-0.7022488462594793,0.1353661813707536
2021,Rabi,34,29,0.85,Linseed,Rajgarh,2021.0,28.92241666666665,19.68033333333334,12.33408333333333,69.28,15.674416666666664,0.4168532120383905,0.5978123202944123,0.1457327074612162
2022,Rabi,68,58,0.85,Linseed,Rajgarh,2022.0,26.533000000000005,17.980416666666667,11.042499999999997,40.65999999999999,15.326333333333336,0.3251292947882609,0.2170577262383988,0.1195476068116562
2018,Rabi,2125,3598,1.69,Linseed,Rajgarh,2018.0,29.92084745762712,20.600847457627115,12.8335593220339,5.069999999999999,17.389999999999997,0.5144226583136366,2.5193395488883867,0.1955480279909337
2019,Rabi,2403,3682,1.53,Linseed,Rajgarh,2019.0,28.50250000000001,18.791999999999994,10.94416666666667,6.260000000000001,16.356416666666664,0.4870986783333501,0.3836162565700053,0.1577842286360914
2020,Rabi,1868,3027,1.62,Linseed,Ratlam,2020.0,26.119669421487608,18.26,12.047438016528924,11.44,15.140330578512398,0.4641337037446643,0.3173055278667766,0.1105371473737206
2021,Rabi,4447,3913,0.88,Linseed,Ratlam,2021.0,29.062416666666664,20.26683333333333,13.259333333333334,13.859999999999998,15.69433333333334,0.4103292129668213,-0.6343305092984713,0.1131236768802475
2022,Rabi,6968,5853,0.84,Linseed,Ratlam,2022.0,26.11225,18.14858333333334,11.64075,48.85000000000001,15.306750000000006,0.3157375882114451,1.1291813707207068,0.1015923634907507
2018,Rabi,2003,1122,0.56,Linseed,Ratlam,2018.0,30.494745762711855,21.30932203389831,13.615593220338988,0.01,17.495932203389835,0.4941130665467058,3.3507718243529294,0.1732478194189325
2019,Rabi,3286,3292,1.0,Linseed,Ratlam,2019.0,28.9045,19.48116666666666,11.789333333333335,2.11,16.401500000000006,0.4530851093649797,0.3155324605056905,0.1235272615040689
2020,Rabi,2077,1416,0.68,Linseed,Rewa,2020.0,22.699586776859505,16.030991735537192,10.542148760330576,66.86,14.091322314049584,0.3895185246870183,0.3492995161310258,0.0076197429637684
2021,Rabi,2407,1425,0.59,Linseed,Rewa,2021.0,27.702333333333343,19.12983333333333,12.113,18.48,14.89591666666667,0.3470026994900537,1.9572266571975605,0.0145667393052122
2022,Rabi,3271,2191,0.67,Linseed,Rewa,2022.0,25.218666666666657,16.88783333333333,10.494916666666668,38.85000000000001,14.553666666666665,0.2762922168701179,0.1676241866135291,0.0192710916418843
2018,Rabi,286,250,0.87,Linseed,Rewa,2018.0,28.8828813559322,19.63016949152542,11.733559322033898,9.83,16.802203389830506,0.3682114232725862,0.2493731683764018,0.006647005980314
2019,Rabi,181,194,1.07,Linseed,Rewa,2019.0,27.27458333333332,18.525666666666663,11.64308333333333,22.39000000000001,15.23883333333333,0.4364809969393503,-20.801161288724973,0.04316295642776
2020,Rabi,246,249,1.01,Linseed,Satna,2020.0,22.69586776859504,15.806033057851243,10.338842975206616,69.12999999999997,14.24090909090909,0.4162019985167828,0.2128741088901784,0.032416927646885
2021,Rabi,239,101,0.42,Linseed,Satna,2021.0,26.829083333333347,18.614333333333327,11.697666666666668,23.100000000000005,14.93525,0.3686773492091457,-0.5839437723051804,0.0371280482005382
2022,Rabi,285,173,0.61,Linseed,Satna,2022.0,24.629416666666653,16.379833333333337,9.984583333333337,69.23,14.62883333333333,0.27889799246145,-0.7692473238135977,0.0288897949763449
2018,Rabi,14,18,1.29,Linseed,Satna,2018.0,28.79661016949153,19.554745762711864,11.83406779661017,16.970000000000002,16.784237288135596,0.392337833469736,0.3408689344625014,0.021550696840461
2019,Rabi,7,12,1.71,Linseed,Satna,2019.0,26.30691666666666,17.573999999999998,10.833333333333334,26.950000000000003,15.304499999999994,0.4515304621798336,0.2834039416497171,0.0568563785188462
2020,Rabi,11,12,1.09,Linseed,Sehore,2020.0,25.721900826446277,17.964049586776863,11.555702479338835,24.24000000000001,15.242314049586778,0.4676082827760296,1.4082271793467676,0.0987882090202885
2021,Rabi,18,19,1.06,Linseed,Sehore,2021.0,28.924999999999997,19.98475000000001,12.695916666666664,17.900000000000002,15.920083333333336,0.4249779043745615,-3.0327450759132097,0.1161959186714301
2022,Rabi,12,12,1.0,Linseed,Sehore,2022.0,26.425999999999995,18.2045,11.308000000000002,35.24,15.602249999999994,0.3242456455045454,0.6560158421853772,0.1011838557239128
2018,Rabi,3141,1297,0.41,Linseed,Sehore,2018.0,30.36915254237288,21.060169491525432,12.95,10.079999999999998,17.51983050847457,0.4920919502377449,-1.3582547215000882,0.1624588289198514
2019,Rabi,2379,1423,0.6,Linseed,Sehore,2019.0,28.998,19.479083333333328,11.49075,2.67,16.59175,0.5309539773010891,-1.4771762273184832,0.1614243569646488
2020,Rabi,2191,1008,0.46,Linseed,Seoni,2020.0,24.458677685950413,16.987024793388425,11.019752066115704,68.10999999999999,15.002809917355377,0.4412384836847434,-0.2356072639094058,0.0229325472244656
2021,Rabi,25589,1243,0.05,Linseed,Seoni,2021.0,27.389833333333343,18.903083333333324,12.275666666666668,20.66,16.111583333333336,0.3709002936564123,-0.2645723219631837,0.0221828188099899
2022,Rabi,2559,1663,0.65,Linseed,Seoni,2022.0,26.13625,17.711250000000003,11.050333333333334,66.16000000000003,15.397583333333342,0.2797658405092769,0.7010538435689126,0.0263359394638302
2018,Rabi,490,172,0.35,Linseed,Seoni,2018.0,29.167966101694912,20.002033898305083,12.62779661016949,28.88,17.571355932203385,0.3968568337533881,-0.0728739092298195,0.0079603836176784
2019,Rabi,2596,1449,0.56,Linseed,Seoni,2019.0,28.29658333333334,18.77083333333333,11.417416666666664,25.56000000000001,16.24358333333333,0.4660195422921119,2.2691297406391224,0.0565764203557042
2020,Rabi,2751,2270,0.83,Linseed,Shahdol,2020.0,23.898429752066104,16.41371900826446,10.673966942148764,98.93,14.488595041322313,0.4041129697313412,0.1335093876850155,-0.0022375660149996
2021,Rabi,2221,884,0.4,Linseed,Shahdol,2021.0,27.354666666666667,18.96108333333334,12.529749999999998,37.88999999999999,15.328749999999998,0.3417935272240734,0.2944001257610845,-0.0036379730112956
2022,Rabi,2745,1620,0.59,Linseed,Shahdol,2022.0,25.597000000000005,17.13225,10.651833333333338,85.59,14.89516666666667,0.2665061271214649,0.3939121344560271,0.0107349255891607
2018,Rabi,27,26,0.96,Linseed,Shahdol,2018.0,29.005932203389825,19.832881355932205,12.671355932203388,19.809999999999995,17.144576271186438,0.3535126851208706,0.0757621227989268,-0.033257058321424
2019,Rabi,31,45,1.45,Linseed,Shahdol,2019.0,27.436416666666656,18.39158333333334,11.57516666666667,49.39999999999999,15.588250000000006,0.4537972344683451,-0.0278106159342443,0.0430078005937745
2021,Rabi,2,2,1.0,Linseed,Sheopur,2021.0,27.710916666666677,19.002666666666663,11.7345,67.67999999999999,14.933500000000002,0.3853369736252237,0.8886530468840924,0.0185311384351954
2018,Rabi,4,10,2.5,Linseed,Sheopur,2018.0,28.784067796610167,19.53,11.47847457627119,1.0,16.565084745762707,0.4067782099027417,0.2829984240433069,-0.0095494922321658
2019,Rabi,4,11,2.75,Linseed,Sheopur,2019.0,26.276416666666684,17.35225000000001,10.200333333333337,15.19,15.301166666666669,0.4133468267669931,0.4444524565804623,-0.0369507303645546
2020,Rabi,8,4,0.5,Linseed,Tikamgarh,2020.0,23.48363636363637,16.488264462809923,10.897603305785134,42.32,12.663884297520667,0.427934395812587,-0.0797910711586475,0.0370129406355001
2021,Rabi,8,4,0.5,Linseed,Tikamgarh,2021.0,27.828666666666678,19.275250000000007,12.143666666666665,53.20999999999999,13.831333333333337,0.3688978804020826,0.2933838588386443,0.0491689186489864
2022,Rabi,6,4,0.67,Linseed,Tikamgarh,2022.0,24.699250000000003,16.634999999999994,10.279000000000002,64.90000000000002,13.500166666666663,0.3078586314372935,0.4454371813668039,0.0484151015661512
2018,Rabi,129,92,0.71,Linseed,Tikamgarh,2018.0,29.0471186440678,19.99830508474576,12.315423728813562,5.3,15.557457627118644,0.461061307275914,1.6121289992042565,0.10684679882556
2019,Rabi,52,63,1.21,Linseed,Tikamgarh,2019.0,26.301750000000013,17.42633333333334,10.493499999999996,12.29,14.229666666666672,0.4734989603941472,-1.153971021563564,0.0788845085175111
2020,Rabi,51,41,0.8,Linseed,Ujjain,2020.0,25.56280991735538,17.68165289256198,11.424876033057853,16.06,15.140330578512398,0.5326203152860173,0.2500291458823956,0.1921210864484485
2022,Rabi,254,201,0.79,Linseed,Ujjain,2022.0,26.06016666666667,17.914000000000012,11.207916666666664,40.58,15.306750000000006,0.3685503833562378,0.2504081713410171,0.1653257331892626
2018,Rabi,928,659,0.71,Linseed,Ujjain,2018.0,30.15661016949153,20.84118644067797,13.206271186440675,0.53,17.495932203389835,0.5487557931586514,-2.0433884106316804,0.2356473082163609
2019,Rabi,1294,1009,0.78,Linseed,Ujjain,2019.0,28.648833333333343,19.076,11.18925,2.46,16.401500000000006,0.5352238950265852,0.1581279477138725,0.2122764691419048
2020,Rabi,1677,1090,0.65,Linseed,Umaria,2020.0,24.082975206611565,16.482479338842978,10.5902479338843,78.9,14.65487603305785,0.4655708333941178,0.729295148159267,0.0393764986534859
2021,Rabi,1783,1068,0.6,Linseed,Umaria,2021.0,27.52825000000001,18.92558333333333,12.216666666666663,29.4,15.401166666666663,0.3744466435466609,-0.4615711127737367,0.0339647980654795
2022,Rabi,2124,1272,0.6,Linseed,Umaria,2022.0,26.05049999999999,17.273916666666672,10.554166666666664,74.63000000000001,15.003833333333334,0.3000607982703862,0.2343143891565161,0.0398724527985074
2018,Rabi,27,29,1.07,Linseed,Umaria,2018.0,29.12457627118644,19.831186440677968,12.472203389830504,21.92,17.262203389830503,0.4246654622623551,0.3496836601140182,0.0182389815970102
2019,Rabi,20,21,1.05,Linseed,Umaria,2019.0,27.47091666666667,18.20258333333333,11.203749999999996,36.20000000000001,15.744583333333331,0.5177677067897106,-2.1303946208896063,0.0848034319490761
2020,Rabi,10,11,1.1,Linseed,Vidisha,2020.0,24.519173553719003,16.931983471074375,10.84165289256198,31.28,15.021900826446284,0.4994036143614412,0.4563078475776049,0.1315495222548563
2021,Rabi,12,13,1.08,Linseed,Vidisha,2021.0,28.43349999999999,19.4155,12.15900000000001,69.35000000000002,15.711416666666668,0.4385249637927685,-0.8053478326023998,0.1306445559736084
2022,Rabi,89,93,1.04,Linseed,Vidisha,2022.0,25.76450000000001,17.387583333333335,10.539666666666664,50.73,15.413583333333335,0.3302661262506052,0.3454731477815494,0.101736393911634
2020,Rabi,20713,14913,0.72,Masoor,Anuppur,2020.0,23.102809917355376,15.743966942148766,9.936942148760323,121.92,14.488595041322313,0.3946831712041824,0.1691766883538269,-0.0415470268971671
2021,Rabi,17729,12286,0.69,Masoor,Anuppur,2021.0,25.99183333333333,17.9485,11.780583333333334,49.01,15.328749999999998,0.3471294907438181,0.5746300505270976,-0.0392159141277765
2022,Rabi,20800,14414,0.69,Masoor,Anuppur,2022.0,24.70308333333333,16.693749999999998,10.346750000000004,119.95,14.89516666666667,0.2544597189921003,-0.4837281945650148,-0.0190850304578835
2018,Rabi,10930,10526,0.96,Masoor,Anuppur,2018.0,28.13932203389831,18.86288135593221,11.72135593220339,17.330000000000002,17.144576271186438,0.3220361939235419,0.1064217079980771,-0.096285480916824
2019,Rabi,8548,9084,1.06,Masoor,Anuppur,2019.0,26.70299999999999,17.854249999999997,11.105583333333332,73.08999999999999,15.588250000000006,0.4313350576769559,0.7053120485758851,-0.008003462967691
2020,Rabi,15480,17028,1.1,Masoor,Ashoknagar,2020.0,24.00859504132233,16.60578512396694,10.73867768595042,35.29999999999998,14.667933884297518,0.4645647848927084,0.3657787787531451,0.0844788756357714
2021,Rabi,19385,24638,1.27,Masoor,Ashoknagar,2021.0,27.96575000000001,19.108416666666663,11.972833333333329,113.35999999999996,15.31558333333333,0.4089378654103803,-0.3220530732359036,0.114736678609101
2022,Rabi,32580,40888,1.26,Masoor,Ashoknagar,2022.0,25.335416666666667,17.006083333333336,10.304416666666665,48.89,15.027750000000005,0.3120726554331833,-0.7786864087557658,0.0773732484300792
2020,Rabi,540,232,0.43,Masoor,Balaghat,2020.0,24.96330578512397,17.467851239669418,11.330413223140493,136.12,15.21371900826446,0.537548625516046,0.2987664382649505,0.0480368842572821
2021,Rabi,696,367,0.53,Masoor,Balaghat,2021.0,27.83591666666666,19.432916666666674,12.612666666666668,40.67,16.340749999999996,0.447628663860413,-0.5433815825425417,0.0386513729934146
2022,Rabi,400,211,0.53,Masoor,Balaghat,2022.0,26.346416666666663,18.32616666666667,11.851833333333332,119.64999999999998,15.70416666666667,0.3172420261899084,0.3202395396992836,0.03976960259099
2018,Rabi,571,261,0.46,Masoor,Balaghat,2018.0,29.833220338983057,20.43847457627119,12.700169491525422,31.48,18.09440677966101,0.4753583849890617,0.3149328880442874,0.0235140997221511
2019,Rabi,492,197,0.4,Masoor,Balaghat,2019.0,28.428833333333337,19.361,12.072499999999993,69.53000000000002,16.2835,0.5575738481851362,-0.0902748719293534,0.0901444740118766
2020,Rabi,440,297,0.68,Masoor,Betul,2020.0,26.98396694214876,19.26528925619834,13.075619834710746,53.29999999999999,15.424049586776858,0.4398242162182786,0.8467336830628678,-0.009535619193923
2021,Rabi,224,159,0.71,Masoor,Betul,2021.0,30.133833333333328,21.20341666666667,14.124500000000005,15.86,16.35491666666667,0.3972107870680586,0.2951226645099674,0.0247967659982273
2022,Rabi,1100,781,0.71,Masoor,Betul,2022.0,27.538,19.42466666666667,12.84441666666666,45.77,15.717166666666667,0.2809628107261923,1.0426452982554162,0.0158979376500359
2018,Rabi,243,158,0.65,Masoor,Betul,2018.0,30.930677966101698,21.771186440677965,14.109491525423728,10.27,17.747457627118646,0.3564714146278865,-0.3055218480378393,-0.0345064466818491
2019,Rabi,61,30,0.49,Masoor,Betul,2019.0,29.92850000000001,20.589583333333337,12.928333333333333,9.97,16.976833333333328,0.4744646719483555,-0.5561774946171919,0.0392370924200478
2020,Rabi,100,129,1.29,Masoor,Bhind,2020.0,23.83950413223139,16.52148760330579,10.33842975206612,57.89,12.038016528925615,0.4521373177025581,0.9041378985152936,0.1385533942037163
2021,Rabi,100,150,1.5,Masoor,Bhind,2021.0,27.504916666666663,18.780166666666663,11.554249999999998,34.58,13.323500000000005,0.4325200242982026,0.1143236048776871,0.1676870897100836
2022,Rabi,600,894,1.49,Masoor,Bhind,2022.0,24.247,16.396666666666665,9.80975,78.25999999999999,12.675333333333333,0.3328478111723996,0.3911246230438016,0.1133930556852634
2018,Rabi,369,302,0.82,Masoor,Bhind,2018.0,28.364067796610165,18.79372881355932,10.675593220338984,3.57,14.720677966101691,0.5133800558136672,0.0936190629491084,0.236111418311241
2019,Rabi,149,147,0.99,Masoor,Bhind,2019.0,25.341,16.79908333333334,9.879000000000003,25.239999999999995,13.643999999999997,0.5402409457428282,-1.0465313675018062,0.1942290223609925
2020,Rabi,295,398,1.35,Masoor,Bhopal,2020.0,24.75082644628101,17.16768595041321,10.918181818181818,29.89,15.021900826446284,0.4658553022496009,-0.2468493538823248,0.1237492839089528
2021,Rabi,135,170,1.26,Masoor,Bhopal,2021.0,28.14083333333333,19.35291666666667,12.205083333333333,27.00000000000001,15.711416666666668,0.4184027700873803,1.96139644454281,0.1296273491546378
2022,Rabi,300,377,1.26,Masoor,Bhopal,2022.0,25.42291666666666,17.381083333333326,10.634333333333329,55.89,15.413583333333335,0.3153790311527976,-0.1443651796851229,0.0975703847482636
2018,Rabi,1,1,1.0,Masoor,Bhopal,2018.0,29.528474576271197,20.441694915254235,12.646440677966105,9.41,17.416271186440678,0.4970133306027412,-0.6780799978510675,0.169545524548437
2020,Rabi,1,1,1.0,Masoor,Burhanpur,2020.0,27.112479338842977,19.8000826446281,13.448181818181814,34.59000000000001,15.554793388429754,0.3785714817163934,0.1701458457447494,-0.0237230504238703
2018,Rabi,4241,2757,0.65,Masoor,Burhanpur,2018.0,32.15271186440678,22.845254237288135,14.520847457627118,3.88,17.89745762711864,0.3224026247902131,0.1986021743014183,-0.0033515387834709
2019,Rabi,2674,1466,0.55,Masoor,Burhanpur,2019.0,30.761333333333333,21.311416666666677,13.121000000000008,8.399999999999999,17.029833333333332,0.4416245617871571,-3.1279347987181927,0.0316522162746569
2020,Rabi,3744,4309,1.15,Masoor,Chhatarpur,2020.0,23.271570247933862,16.368099173553723,10.757272727272737,52.21,14.412892561983472,0.428482941818502,0.1660015907724019,0.0297643350022384
2021,Rabi,5711,6625,1.16,Masoor,Chhatarpur,2021.0,28.12391666666666,19.419666666666668,12.068833333333334,24.18,15.249333333333333,0.3824375846465493,1.434922394406649,0.044205891671873
2022,Rabi,3660,4246,1.16,Masoor,Chhatarpur,2022.0,24.42583333333334,16.457749999999994,10.077166666666663,83.27999999999999,14.781,0.2983712512579602,0.8634484270351851,0.0413441904244906
2018,Rabi,1951,987,0.51,Masoor,Chhatarpur,2018.0,29.174237288135604,20.02779661016949,12.125254237288132,11.36,16.883898305084752,0.4025823755102654,0.9992445986076732,0.0451932847534593
2019,Rabi,1861,1334,0.72,Masoor,Chhatarpur,2019.0,26.659749999999992,17.731999999999992,10.611500000000005,13.419999999999998,15.649666666666674,0.4564463706123303,1.5480081226771212,0.0625789840232615
2020,Rabi,29511,37480,1.27,Masoor,Damoh,2020.0,24.037933884297505,16.474297520661157,10.554876033057846,53.65000000000002,14.817190082644624,0.4197135744083564,0.6976222236150819,-0.0057883143620869
2021,Rabi,41969,62954,1.5,Masoor,Damoh,2021.0,28.02075,19.08266666666667,11.767666666666662,34.150000000000006,15.65933333333333,0.3577036639608578,1.5284669473266788,-0.0036065492300674
2022,Rabi,45500,66885,1.47,Masoor,Damoh,2022.0,25.647166666666678,16.952083333333334,10.089583333333335,71.84,15.261583333333334,0.2836990952947418,1.3570226683136664,0.0142096868476251
2020,Rabi,212,223,1.05,Masoor,Datia,2020.0,24.14090909090908,16.73975206611571,10.684876033057852,49.61,12.663884297520667,0.398774226346609,0.0194932246917638,0.0564968460200318
2021,Rabi,455,370,0.81,Masoor,Datia,2021.0,27.918666666666663,19.226999999999997,11.920833333333336,33.82,13.831333333333337,0.4014980870661089,0.3736754363575533,0.1078460001301361
2022,Rabi,800,491,0.61,Masoor,Datia,2022.0,24.28716666666667,16.395333333333344,9.925916666666671,60.79999999999999,13.500166666666663,0.3107709210244441,0.3352389825472671,0.0789076498597278
2018,Rabi,182,103,0.57,Masoor,Datia,2018.0,28.901016949152535,19.39525423728813,11.336610169491523,2.99,15.557457627118644,0.4452319670955628,7.7632768550491935,0.1097694238376964
2019,Rabi,107,69,0.64,Masoor,Datia,2019.0,25.478083333333323,16.927749999999996,10.056833333333334,22.66,14.229666666666672,0.4547489479054916,1.393637074643287,0.0920684127436612
2020,Rabi,372,335,0.9,Masoor,Dewas,2020.0,25.41719008264463,17.778181818181828,11.45809917355372,19.85,15.236859504132232,0.4660698900492336,0.5346554942275135,0.077993182855306
2021,Rabi,322,370,1.15,Masoor,Dewas,2021.0,28.573583333333357,19.829166666666676,12.69891666666666,17.63,15.943583333333333,0.4119324490077071,1.983093353260472,0.0974289399827847
2022,Rabi,400,460,1.15,Masoor,Dewas,2022.0,25.88533333333333,17.980666666666664,11.27208333333333,36.62,15.671999999999995,0.3275887289399143,0.2296841973341298,0.0938884958177074
2018,Rabi,1147,720,0.63,Masoor,Dewas,2018.0,30.188135593220338,20.98237288135593,13.178135593220343,5.01,17.470338983050844,0.4281496024165104,1.253689656714941,0.1015544120200657
2019,Rabi,306,147,0.48,Masoor,Dewas,2019.0,28.739249999999995,19.383750000000013,11.463083333333334,1.41,16.609416666666668,0.5219508184773309,1.299460126092088,0.1371026929540526
2020,Rabi,342,308,0.9,Masoor,Dhar,2020.0,27.27595041322315,19.541735537190085,13.175537190082643,8.12,15.272727272727266,0.4208527628724928,0.3205812465407259,0.0807005443470378
2021,Rabi,173,162,0.94,Masoor,Dhar,2021.0,30.158916666666677,21.366750000000003,14.170916666666672,13.2,15.80591666666667,0.3778167407840825,2.8841288977978654,0.0934429239849848
2022,Rabi,970,907,0.94,Masoor,Dhar,2022.0,27.599916666666655,19.514083333333332,12.886750000000006,33.900000000000006,15.501833333333328,0.2947006553438626,1.6928765299525983,0.0775584558807164
2018,Rabi,27413,16749,0.61,Masoor,Dhar,2018.0,31.663898305084743,22.54593220338983,14.57288135593221,0.0,17.278813559322035,0.3973298891685761,4.328576275469871,0.1019620617648392
2019,Rabi,42112,33487,0.8,Masoor,Dhar,2019.0,30.26499999999999,20.921333333333333,13.028916666666666,0.79,16.595083333333335,0.4498877099837853,-14.41279751882017,0.1059005230552184
2020,Rabi,42371,49151,1.16,Masoor,Dindori,2020.0,22.982396694214863,15.489421487603307,9.759338842975204,120.21000000000004,14.999669421487596,0.4684748875385878,0.1136598236946517,0.0266448630250185
2021,Rabi,35519,44576,1.25,Masoor,Dindori,2021.0,26.01383333333334,17.748416666666667,11.636416666666666,44.96000000000001,16.02091666666666,0.3935601915410663,0.6751381728336778,0.0230814338113205
2022,Rabi,39400,49447,1.26,Masoor,Dindori,2022.0,24.08575,16.114416666666667,9.96,113.51999999999995,15.44041666666666,0.2876874990243553,0.7789290756907985,0.0376402138774002
2018,Rabi,380,365,0.96,Masoor,Dindori,2018.0,27.96033898305085,18.75762711864406,11.90457627118644,20.84,17.759491525423726,0.4108428311413355,0.181872752544483,0.0008143465804485
2019,Rabi,524,564,1.08,Masoor,Dindori,2019.0,26.262666666666664,17.291000000000004,10.64925,65.85,15.927833333333329,0.5059290809807472,-1.339273280722942,0.0654395102000546
2020,Rabi,2077,2616,1.26,Masoor,Guna,2020.0,23.784628099173556,16.37363636363636,10.370330578512393,38.81,14.667933884297518,0.4542442563974381,0.1158108699445829,0.0710169009698838
2021,Rabi,3906,5000,1.28,Masoor,Guna,2021.0,27.54425,18.68341666666668,11.506166666666662,81.97000000000001,15.31558333333333,0.409725217604011,0.3665091261824436,0.096734228135401
2022,Rabi,16160,20200,1.25,Masoor,Guna,2022.0,25.041833333333333,16.780000000000005,10.082916666666671,58.48999999999999,15.027750000000005,0.304989359146845,0.2345700899211921,0.0659406539613947
2018,Rabi,36,19,0.53,Masoor,Guna,2018.0,28.94627118644068,19.7122033898305,12.065762711864403,4.58,17.07186440677966,0.4903133642382167,-0.6462727090242876,0.1317312228315161
2019,Rabi,12,7,0.58,Masoor,Guna,2019.0,26.859666666666666,17.47933333333333,10.04591666666667,9.15,16.000916666666665,0.4768279741064544,-0.4905924306620697,0.0888506230176422
