EVI,GNDVI,LAI,NDVI,S2REP,WDVI,date
0.7156975966012181,0.19142375135648965,0.8022297197103969,0.14528890285963833,729.6775627823102,1810.5741952032824,2024-12-01
0.6960952442577695,0.19310404441827053,0.803470401244252,0.14589076107994264,729.1914477751143,1809.404398237282,2024-12-01
0.7840479623336469,0.20561750338410767,0.8575011928115648,0.1731805567688158,716.9271072661106,1831.600850754564,2024-12-06
0.7907036942543103,0.20538102637160224,0.857676887238697,0.17322417343492658,716.8699592503293,1829.4249775381847,2024-12-06
